DATE,(Local)Daily New Cases,(Import)Daily New Cases,(Sub-Total) Daily Cases,(Total) Daily New Cases,Active Cases,(Total) Active Cases,Daily Recovered Cases,(Total) Recovered,Daily Death,(Total)Daily Death
25/4/2020,37,2,39,1154,-13,426,51,706,1,22
26/4/2020,16,0,16,1170,8,434,8,714,0,22
27/4/2020,26,4,30,1200,13,447,17,731,0,22
28/4/2020,9,5,14,1214,-18,429,32,763,0,22
29/4/2020,8,0,8,1222,-6,423,14,777,0,22
30/4/2020,3,7,10,1232,-3,420,13,790,0,22
1/5/2020,32,0,32,1264,31,451,0,790,1,23
2/5/2020,6,8,14,1278,3,454,11,801,0,23
3/5/2020,29,1,30,1308,-4,450,34,835,0,23
4/5/2020,25,0,25,1333,2,452,23,858,0,23
5/5/2020,23,0,23,1356,-4,448,27,885,0,23
6/5/2020,21,1,22,1378,-32,416,54,939,0,23
7/5/2020,20,0,20,1398,-4,412,24,963,0,23
8/5/2020,4,2,6,1404,-44,368,50,1013,0,23
9/5/2020,10,0,10,1414,-5,363,15,1028,0,23
10/5/2020,9,0,9,1423,-9,354,18,1046,0,23
11/5/2020,31,4,35,1458,5,359,29,1075,1,24
12/5/2020,10,2,12,1470,-16,343,28,1103,0,24
13/5/2020,2,3,5,1475,-5,338,10,1113,0,24
14/5/2020,18,0,18,1493,-19,319,37,1150,0,24
15/5/2020,15,0,15,1508,-13,306,28,1178,0,24
